year,month,day,jam_observasi,sheet_bulan,ketinggian,arah_deg,kecepatan
2025,12,11,06 UTC,DES,4000,190.0,9.0
2025,12,11,06 UTC,DES,5000,185.0,4.0
2025,12,12,06 UTC,DES,SURFACE,60.0,6.0
2025,12,12,06 UTC,DES,1000,80.0,6.0
2025,12,12,06 UTC,DES,2000,60.0,3.0
2025,12,12,06 UTC,DES,3000,75.0,3.0
2025,12,12,06 UTC,DES,4000,15.0,3.0
2025,12,12,06 UTC,DES,5000,340.0,2.0
2025,12,12,06 UTC,DES,6000,30.0,5.0
2025,12,12,06 UTC,DES,7000,30.0,4.0
2025,12,12,06 UTC,DES,8000,70.0,4.0
2025,12,13,06 UTC,DES,SURFACE,280.0,4.0
2025,12,13,06 UTC,DES,1000,315.0,9.0
2025,12,13,06 UTC,DES,2000,325.0,8.0
2025,12,13,06 UTC,DES,3000,285.0,8.0
2025,12,13,06 UTC,DES,4000,275.0,9.0
2025,12,13,06 UTC,DES,5000,270.0,9.0
2025,12,13,06 UTC,DES,6000,260.0,10.0
2025,12,13,06 UTC,DES,7000,265.0,12.0
2025,12,14,06 UTC,DES,SURFACE,240.0,8.0
2025,12,14,06 UTC,DES,1000,265.0,5.0
2025,12,14,06 UTC,DES,2000,275.0,7.0
2025,12,14,06 UTC,DES,3000,280.0,9.0
2025,12,14,06 UTC,DES,4000,280.0,7.0
2025,12,14,06 UTC,DES,5000,275.0,8.0
2025,12,14,06 UTC,DES,6000,265.0,8.0
2025,12,14,06 UTC,DES,7000,270.0,8.0
2025,12,14,06 UTC,DES,8000,285.0,7.0
2025,12,14,06 UTC,DES,9000,295.0,9.0
2025,12,14,06 UTC,DES,10000,295.0,8.0
2025,12,15,06 UTC,DES,SURFACE,240.0,12.0
2025,12,15,06 UTC,DES,1000,265.0,6.0
2025,12,15,06 UTC,DES,2000,280.0,8.0
2025,12,15,06 UTC,DES,3000,295.0,9.0
2025,12,15,06 UTC,DES,4000,295.0,8.0
2025,12,15,06 UTC,DES,5000,295.0,10.0
2025,12,15,06 UTC,DES,6000,300.0,7.0
2025,12,16,06 UTC,DES,SURFACE,120.0,8.0
2025,12,16,06 UTC,DES,1000,155.0,5.0
2025,12,16,06 UTC,DES,2000,245.0,6.0
2025,12,16,06 UTC,DES,3000,265.0,3.0
2025,12,16,06 UTC,DES,4000,240.0,6.0
2025,12,16,06 UTC,DES,5000,245.0,3.0
2025,12,17,06 UTC,DES,SURFACE,70.0,5.0
2025,12,17,06 UTC,DES,1000,95.0,10.0
2025,12,17,06 UTC,DES,2000,75.0,5.0
2025,12,17,06 UTC,DES,3000,225.0,2.0
2025,12,17,06 UTC,DES,4000,285.0,3.0
2025,12,17,06 UTC,DES,5000,270.0,5.0
2025,12,17,06 UTC,DES,6000,310.0,5.0
2025,12,17,06 UTC,DES,7000,280.0,3.0
2025,12,18,06 UTC,DES,SURFACE,320.0,2.0
2025,12,18,06 UTC,DES,1000,360.0,6.0
2025,12,18,06 UTC,DES,2000,355.0,7.0
2025,12,18,06 UTC,DES,3000,340.0,6.0
2025,12,18,06 UTC,DES,4000,320.0,9.0
2025,12,18,06 UTC,DES,5000,315.0,9.0
2025,12,18,06 UTC,DES,6000,305.0,7.0
2025,12,18,06 UTC,DES,7000,300.0,6.0
2025,12,18,06 UTC,DES,8000,265.0,6.0
2025,12,19,06 UTC,DES,SURFACE,160.0,3.0
2025,12,19,06 UTC,DES,1000,180.0,1.0
2025,12,19,06 UTC,DES,2000,195.0,1.0
2025,12,19,06 UTC,DES,3000,155.0,1.0
2025,12,19,06 UTC,DES,4000,135.0,3.0
2025,12,19,06 UTC,DES,5000,175.0,2.0
2025,12,19,06 UTC,DES,6000,230.0,3.0
2025,12,19,06 UTC,DES,7000,270.0,3.0
2025,12,20,06 UTC,DES,SURFACE,300.0,6.0
2025,12,20,06 UTC,DES,1000,310.0,8.0
2025,12,20,06 UTC,DES,2000,315.0,3.0
2025,12,20,06 UTC,DES,3000,315.0,5.0
2025,12,20,06 UTC,DES,4000,335.0,1.0
2025,12,20,06 UTC,DES,5000,325.0,3.0
2025,12,20,06 UTC,DES,6000,320.0,3.0
2025,12,20,06 UTC,DES,7000,330.0,5.0
2025,12,20,06 UTC,DES,8000,330.0,4.0
2025,12,21,06 UTC,DES,SURFACE,160.0,4.0
2025,12,21,06 UTC,DES,1000,310.0,5.0
2025,12,21,06 UTC,DES,2000,290.0,5.0
2025,12,21,06 UTC,DES,3000,260.0,6.0
2025,12,21,06 UTC,DES,4000,260.0,6.0
2025,12,21,06 UTC,DES,5000,230.0,8.0
2025,12,21,06 UTC,DES,6000,210.0,10.0
2025,12,21,06 UTC,DES,7000,250.0,6.0
2025,12,22,06 UTC,DES,SURFACE,290.0,6.0
2025,12,22,06 UTC,DES,1000,285.0,5.0
2025,12,22,06 UTC,DES,2000,265.0,5.0
2025,12,22,06 UTC,DES,3000,275.0,11.0
2025,12,22,06 UTC,DES,4000,260.0,9.0
2025,12,22,06 UTC,DES,5000,240.0,6.0
2025,12,22,06 UTC,DES,6000,255.0,9.0
2025,12,22,06 UTC,DES,7000,235.0,10.0
2025,12,23,06 UTC,DES,SURFACE,240.0,6.0
2025,12,23,06 UTC,DES,1000,55.0,2.0
2025,12,23,06 UTC,DES,2000,55.0,2.0
2025,12,23,06 UTC,DES,3000,40.0,2.0
2025,12,23,06 UTC,DES,4000,40.0,3.0
2025,12,23,06 UTC,DES,5000,30.0,2.0
2025,12,23,06 UTC,DES,6000,355.0,4.0
2025,12,23,06 UTC,DES,7000,300.0,9.0
2025,12,24,06 UTC,DES,SURFACE,290.0,7.0
2025,12,24,06 UTC,DES,1000,285.0,8.0
2025,12,24,06 UTC,DES,2000,300.0,9.0
2025,12,24,06 UTC,DES,3000,300.0,9.0
2025,12,24,06 UTC,DES,4000,295.0,8.0
2025,12,24,06 UTC,DES,5000,325.0,13.0
2025,12,24,06 UTC,DES,6000,320.0,23.0
2025,12,24,06 UTC,DES,7000,340.0,16.0
2025,12,25,06 UTC,DES,SURFACE,70.0,7.0
2025,12,25,06 UTC,DES,1000,105.0,5.0
2025,12,25,06 UTC,DES,2000,70.0,7.0
2025,12,25,06 UTC,DES,3000,25.0,5.0
2025,12,25,06 UTC,DES,4000,50.0,4.0
2025,12,25,06 UTC,DES,5000,40.0,4.0
2025,12,25,06 UTC,DES,6000,45.0,5.0
2025,12,25,06 UTC,DES,7000,40.0,6.0
2025,12,25,06 UTC,DES,8000,45.0,7.0
2025,12,25,06 UTC,DES,9000,65.0,6.0
2025,12,25,06 UTC,DES,10000,75.0,6.0
2025,12,26,06 UTC,DES,SURFACE,210.0,5.0
2025,12,26,06 UTC,DES,1000,210.0,3.0
2025,12,26,06 UTC,DES,2000,170.0,5.0
2025,12,26,06 UTC,DES,3000,175.0,4.0
2025,12,26,06 UTC,DES,4000,245.0,8.0
2025,12,26,06 UTC,DES,5000,245.0,10.0
2025,12,27,06 UTC,DES,SURFACE,280.0,4.0
2025,12,27,06 UTC,DES,1000,150.0,7.0
2025,12,27,06 UTC,DES,2000,140.0,3.0
2025,12,27,06 UTC,DES,3000,210.0,2.0
2025,12,27,06 UTC,DES,4000,260.0,3.0
2025,12,27,06 UTC,DES,5000,260.0,4.0
2025,12,27,06 UTC,DES,6000,250.0,4.0
2025,12,27,06 UTC,DES,7000,180.0,8.0
2025,12,28,06 UTC,DES,SURFACE,70.0,3.0
2025,12,28,06 UTC,DES,1000,320.0,2.0
2025,12,28,06 UTC,DES,2000,160.0,4.0
2025,12,28,06 UTC,DES,3000,190.0,7.0
2025,12,28,06 UTC,DES,4000,190.0,4.0
2025,12,28,06 UTC,DES,5000,190.0,2.0
2025,12,28,06 UTC,DES,6000,200.0,3.0
2025,12,28,06 UTC,DES,7000,210.0,2.0
2025,12,28,06 UTC,DES,8000,190.0,3.0
2025,12,29,06 UTC,DES,SURFACE,70.0,4.0
2025,12,29,06 UTC,DES,1000,170.0,7.0
2025,12,29,06 UTC,DES,2000,175.0,5.0
2025,12,29,06 UTC,DES,3000,190.0,3.0
2025,12,29,06 UTC,DES,4000,265.0,2.0
2025,12,29,06 UTC,DES,5000,310.0,2.0
2025,12,29,06 UTC,DES,6000,130.0,1.0
2025,12,29,06 UTC,DES,7000,140.0,3.0
2025,12,30,06 UTC,DES,SURFACE,70.0,7.0
2025,12,30,06 UTC,DES,1000,70.0,6.0
2025,12,30,06 UTC,DES,2000,35.0,6.0
2025,12,30,06 UTC,DES,3000,355.0,4.0
2025,12,30,06 UTC,DES,4000,335.0,5.0
2025,12,30,06 UTC,DES,5000,340.0,4.0
2025,12,30,06 UTC,DES,6000,345.0,3.0
2025,12,30,06 UTC,DES,7000,345.0,4.0
2025,12,31,06 UTC,DES,SURFACE,290.0,8.0
2025,12,31,06 UTC,DES,1000,285.0,15.0
2025,12,31,06 UTC,DES,2000,305.0,9.0
2025,12,31,06 UTC,DES,3000,290.0,17.0
2025,12,31,06 UTC,DES,4000,280.0,9.0
2025,12,31,06 UTC,DES,5000,280.0,9.0
2025,1,1,18 UTC,JAN,SURFACE,240.0,2.0
2025,1,1,18 UTC,JAN,1000,190.0,2.0
2025,1,1,18 UTC,JAN,2000,200.0,2.0
2025,1,1,18 UTC,JAN,3000,200.0,3.0
2025,1,1,18 UTC,JAN,4000,230.0,2.0
2025,1,1,18 UTC,JAN,5000,230.0,3.0
2025,1,1,18 UTC,JAN,6000,230.0,4.0
2025,1,1,18 UTC,JAN,7000,220.0,6.0
2025,1,2,18 UTC,JAN,SURFACE,180.0,5.0
2025,1,2,18 UTC,JAN,1000,140.0,5.0
2025,1,2,18 UTC,JAN,2000,150.0,5.0
2025,1,2,18 UTC,JAN,3000,160.0,4.0
2025,1,2,18 UTC,JAN,4000,155.0,2.0
2025,1,2,18 UTC,JAN,5000,280.0,2.0
2025,1,2,18 UTC,JAN,6000,250.0,4.0
2025,1,3,18 UTC,JAN,SURFACE,60.0,2.0
2025,1,3,18 UTC,JAN,1000,10.0,2.0
2025,1,3,18 UTC,JAN,2000,10.0,2.0
2025,1,3,18 UTC,JAN,3000,360.0,4.0
2025,1,3,18 UTC,JAN,4000,350.0,3.0
2025,1,3,18 UTC,JAN,5000,350.0,6.0
2025,1,3,18 UTC,JAN,6000,340.0,6.0
2025,1,4,18 UTC,JAN,SURFACE,300.0,4.0
2025,1,4,18 UTC,JAN,1000,330.0,2.0
2025,1,4,18 UTC,JAN,2000,290.0,2.0
2025,1,4,18 UTC,JAN,3000,230.0,3.0
2025,1,4,18 UTC,JAN,4000,250.0,5.0
2025,1,4,18 UTC,JAN,5000,220.0,3.0
2025,1,4,18 UTC,JAN,6000,190.0,4.0
2025,1,4,18 UTC,JAN,7000,210.0,4.0
2025,1,4,18 UTC,JAN,8000,210.0,4.0
2025,1,5,18 UTC,JAN,SURFACE,190.0,2.0
2025,1,5,18 UTC,JAN,1000,190.0,4.0
2025,1,5,18 UTC,JAN,2000,150.0,5.0
2025,1,5,18 UTC,JAN,3000,140.0,7.0
2025,1,5,18 UTC,JAN,4000,120.0,7.0
2025,1,5,18 UTC,JAN,5000,110.0,9.0
2025,1,5,18 UTC,JAN,6000,180.0,8.0
2025,1,5,18 UTC,JAN,7000,180.0,9.0
2025,1,5,18 UTC,JAN,8000,210.0,5.0
2025,1,6,18 UTC,JAN,SURFACE,250.0,4.0
2025,1,6,18 UTC,JAN,1000,310.0,2.0
2025,1,6,18 UTC,JAN,2000,310.0,4.0
2025,1,6,18 UTC,JAN,3000,335.0,2.0
2025,1,6,18 UTC,JAN,4000,330.0,1.0
2025,1,6,18 UTC,JAN,5000,295.0,2.0
2025,1,6,18 UTC,JAN,6000,265.0,2.0
2025,1,6,18 UTC,JAN,7000,275.0,1.0
2025,1,7,18 UTC,JAN,SURFACE,270.0,2.0
2025,1,7,18 UTC,JAN,1000,305.0,2.0
2025,1,7,18 UTC,JAN,2000,315.0,3.0
2025,1,7,18 UTC,JAN,3000,315.0,4.0
2025,1,7,18 UTC,JAN,4000,330.0,4.0
2025,1,7,18 UTC,JAN,5000,330.0,3.0
2025,1,7,18 UTC,JAN,6000,335.0,5.0
2025,1,8,18 UTC,JAN,SURFACE,280.0,3.0
2025,1,8,18 UTC,JAN,1000,300.0,3.0
2025,1,8,18 UTC,JAN,2000,315.0,3.0
2025,1,8,18 UTC,JAN,3000,315.0,3.0
2025,1,8,18 UTC,JAN,4000,325.0,2.0
2025,1,8,18 UTC,JAN,5000,345.0,3.0
2025,1,8,18 UTC,JAN,6000,360.0,3.0
2025,1,8,18 UTC,JAN,7000,340.0,2.0
2025,1,9,18 UTC,JAN,SURFACE,160.0,1.0
2025,1,10,18 UTC,JAN,SURFACE,280.0,4.0
2025,1,10,18 UTC,JAN,1000,100.0,3.0
2025,1,10,18 UTC,JAN,2000,240.0,2.0
2025,1,10,18 UTC,JAN,3000,170.0,5.0
2025,1,10,18 UTC,JAN,4000,180.0,4.0
2025,1,10,18 UTC,JAN,5000,205.0,4.0
2025,1,10,18 UTC,JAN,6000,210.0,7.0
2025,1,10,18 UTC,JAN,7000,200.0,5.0
2025,1,10,18 UTC,JAN,8000,225.0,6.0
2025,1,11,18 UTC,JAN,SURFACE,280.0,2.0
2025,1,11,18 UTC,JAN,1000,250.0,2.0
2025,1,11,18 UTC,JAN,2000,245.0,3.0
2025,1,11,18 UTC,JAN,3000,240.0,5.0
2025,1,11,18 UTC,JAN,4000,235.0,4.0
2025,1,11,18 UTC,JAN,5000,255.0,4.0
2025,1,11,18 UTC,JAN,6000,255.0,5.0
2025,1,12,18 UTC,JAN,SURFACE,250.0,3.0
2025,1,12,18 UTC,JAN,1000,264.0,4.0
2025,1,12,18 UTC,JAN,2000,285.0,3.0
2025,1,12,18 UTC,JAN,3000,305.0,3.0
2025,1,12,18 UTC,JAN,4000,305.0,3.0
2025,1,12,18 UTC,JAN,5000,315.0,3.0
2025,1,12,18 UTC,JAN,6000,275.0,3.0
2025,1,12,18 UTC,JAN,7000,270.0,4.0
2025,1,12,18 UTC,JAN,8000,270.0,4.0
2025,1,13,18 UTC,JAN,SURFACE,280.0,5.0
2025,1,13,18 UTC,JAN,1000,260.0,4.0
2025,1,13,18 UTC,JAN,2000,280.0,3.0
2025,1,13,18 UTC,JAN,3000,280.0,5.0
2025,1,13,18 UTC,JAN,4000,290.0,3.0
2025,1,13,18 UTC,JAN,5000,300.0,3.0
2025,1,13,18 UTC,JAN,6000,320.0,4.0
2025,1,13,18 UTC,JAN,7000,330.0,3.0
2025,1,13,18 UTC,JAN,8000,360.0,2.0
2025,1,14,18 UTC,JAN,SURFACE,290.0,2.0
2025,1,14,18 UTC,JAN,1000,315.0,1.0
2025,1,14,18 UTC,JAN,2000,260.0,2.0
2025,1,14,18 UTC,JAN,3000,270.0,2.0
2025,1,14,18 UTC,JAN,4000,275.0,3.0
2025,1,14,18 UTC,JAN,5000,275.0,3.0
2025,1,14,18 UTC,JAN,6000,280.0,2.0
2025,1,14,18 UTC,JAN,7000,310.0,3.0
2025,1,15,18 UTC,JAN,SURFACE,310.0,4.0
2025,1,15,18 UTC,JAN,1000,310.0,4.0
2025,1,15,18 UTC,JAN,2000,315.0,5.0
2025,1,15,18 UTC,JAN,3000,330.0,5.0
2025,1,15,18 UTC,JAN,4000,340.0,5.0
2025,1,15,18 UTC,JAN,5000,350.0,4.0
2025,1,15,18 UTC,JAN,6000,10.0,6.0
2025,1,16,18 UTC,JAN,SURFACE,270.0,8.0
2025,1,16,18 UTC,JAN,1000,275.0,7.0
2025,1,16,18 UTC,JAN,2000,300.0,3.0
2025,1,16,18 UTC,JAN,3000,305.0,9.0
2025,1,16,18 UTC,JAN,4000,310.0,9.0
2025,1,16,18 UTC,JAN,5000,270.0,6.0
2025,1,16,18 UTC,JAN,6000,260.0,6.0
2025,1,16,18 UTC,JAN,7000,315.0,7.0
2025,1,17,18 UTC,JAN,SURFACE,280.0,3.0
2025,1,17,18 UTC,JAN,1000,290.0,1.0
2025,1,17,18 UTC,JAN,2000,300.0,3.0
2025,1,17,18 UTC,JAN,3000,310.0,3.0
2025,1,17,18 UTC,JAN,4000,320.0,4.0
2025,1,17,18 UTC,JAN,5000,320.0,4.0
2025,1,17,18 UTC,JAN,6000,340.0,6.0
2025,1,17,18 UTC,JAN,7000,290.0,6.0
2025,1,18,18 UTC,JAN,SURFACE,320.0,2.0
2025,1,18,18 UTC,JAN,1000,250.0,4.0
2025,1,18,18 UTC,JAN,2000,260.0,7.0
2025,1,18,18 UTC,JAN,3000,280.0,8.0
2025,1,18,18 UTC,JAN,4000,265.0,6.0
2025,1,18,18 UTC,JAN,5000,240.0,5.0
2025,1,18,18 UTC,JAN,6000,220.0,6.0
2025,1,18,18 UTC,JAN,7000,260.0,7.0
2025,1,20,18 UTC,JAN,SURFACE,280.0,6.0
2025,1,22,18 UTC,JAN,SURFACE,300.0,2.0
2025,1,24,18 UTC,JAN,SURFACE,260.0,3.0
2025,1,24,18 UTC,JAN,1000,260.0,2.0
2025,1,24,18 UTC,JAN,2000,240.0,3.0
2025,1,24,18 UTC,JAN,3000,240.0,4.0
2025,1,24,18 UTC,JAN,4000,230.0,5.0
2025,1,24,18 UTC,JAN,5000,190.0,2.0
2025,1,24,18 UTC,JAN,6000,150.0,3.0
2025,1,24,18 UTC,JAN,7000,200.0,7.0
2025,1,24,18 UTC,JAN,8000,230.0,6.0
2025,1,25,18 UTC,JAN,SURFACE,300.0,4.0
2025,1,26,18 UTC,JAN,SURFACE,290.0,3.0
2025,1,26,18 UTC,JAN,1000,165.0,5.0
2025,1,26,18 UTC,JAN,2000,160.0,3.0
2025,1,26,18 UTC,JAN,3000,230.0,3.0
2025,1,26,18 UTC,JAN,4000,230.0,3.0
2025,1,26,18 UTC,JAN,5000,210.0,2.0
2025,1,26,18 UTC,JAN,6000,240.0,1.0
2025,1,27,18 UTC,JAN,SURFACE,280.0,3.0
2025,1,27,18 UTC,JAN,1000,260.0,2.0
2025,1,27,18 UTC,JAN,2000,270.0,3.0
2025,1,27,18 UTC,JAN,3000,280.0,4.0
2025,1,27,18 UTC,JAN,4000,280.0,6.0
2025,1,27,18 UTC,JAN,5000,270.0,4.0
2025,1,27,18 UTC,JAN,6000,260.0,5.0
2025,1,28,18 UTC,JAN,SURFACE,320.0,3.0
2025,1,28,18 UTC,JAN,1000,310.0,4.0
2025,1,28,18 UTC,JAN,2000,310.0,4.0
2025,1,28,18 UTC,JAN,3000,290.0,5.0
2025,1,28,18 UTC,JAN,4000,280.0,3.0
2025,1,28,18 UTC,JAN,5000,290.0,3.0
2025,1,28,18 UTC,JAN,6000,290.0,9.0
2025,1,28,18 UTC,JAN,7000,270.0,9.0
2025,1,28,18 UTC,JAN,8000,300.0,7.0
2025,1,29,18 UTC,JAN,SURFACE,270.0,0.0
2025,1,29,18 UTC,JAN,1000,280.0,6.0
2025,1,29,18 UTC,JAN,2000,290.0,7.0
2025,1,29,18 UTC,JAN,3000,260.0,5.0
2025,1,29,18 UTC,JAN,4000,250.0,8.0
2025,1,29,18 UTC,JAN,5000,230.0,9.0
2025,1,29,18 UTC,JAN,6000,220.0,12.0
2025,1,29,18 UTC,JAN,7000,230.0,8.0
2025,1,29,18 UTC,JAN,8000,190.0,5.0
2025,1,30,18 UTC,JAN,SURFACE,270.0,8.0
2025,1,30,18 UTC,JAN,1000,280.0,10.0
2025,1,30,18 UTC,JAN,2000,285.0,12.0
2025,1,30,18 UTC,JAN,3000,305.0,15.0
2025,1,30,18 UTC,JAN,4000,290.0,18.0
2025,1,30,18 UTC,JAN,5000,295.0,19.0
2025,1,30,18 UTC,JAN,6000,295.0,17.0
2025,2,1,18 UTC,FEB,SURFACE,290.0,7.0
2025,2,1,18 UTC,FEB,1000,285.0,9.0
2025,2,1,18 UTC,FEB,2000,270.0,13.0
2025,2,1,18 UTC,FEB,3000,245.0,11.0
2025,2,1,18 UTC,FEB,4000,255.0,14.0
2025,2,1,18 UTC,FEB,5000,320.0,4.0
2025,2,1,18 UTC,FEB,6000,255.0,3.0
2025,2,1,18 UTC,FEB,7000,300.0,2.0
2025,2,1,18 UTC,FEB,8000,65.0,5.0
2025,2,1,18 UTC,FEB,9000,95.0,11.0
2025,2,2,18 UTC,FEB,SURFACE,270.0,5.0
2025,2,2,18 UTC,FEB,1000,280.0,5.0
2025,2,2,18 UTC,FEB,2000,290.0,7.0
2025,2,2,18 UTC,FEB,3000,290.0,6.0
2025,2,2,18 UTC,FEB,4000,280.0,7.0
2025,2,2,18 UTC,FEB,5000,280.0,7.0
2025,2,2,18 UTC,FEB,6000,270.0,7.0
2025,2,2,18 UTC,FEB,7000,270.0,9.0
2025,2,2,18 UTC,FEB,8000,270.0,12.0
2025,2,3,18 UTC,FEB,SURFACE,300.0,7.0
2025,2,3,18 UTC,FEB,1000,290.0,5.0
2025,2,3,18 UTC,FEB,2000,290.0,8.0
2025,2,3,18 UTC,FEB,3000,295.0,6.0
2025,2,3,18 UTC,FEB,4000,280.0,7.0
2025,2,3,18 UTC,FEB,5000,285.0,7.0
2025,2,3,18 UTC,FEB,6000,280.0,7.0
2025,2,3,18 UTC,FEB,7000,275.0,9.0
2025,2,4,18 UTC,FEB,SURFACE,280.0,6.0
2025,2,4,18 UTC,FEB,1000,280.0,11.0
2025,2,4,18 UTC,FEB,2000,300.0,19.0
2025,2,4,18 UTC,FEB,3000,280.0,30.0
2025,2,4,18 UTC,FEB,4000,265.0,31.0
2025,2,4,18 UTC,FEB,5000,270.0,34.0
2025,2,4,18 UTC,FEB,6000,275.0,23.0
2025,2,5,18 UTC,FEB,SURFACE,280.0,6.0
2025,2,5,18 UTC,FEB,1000,280.0,11.0
2025,2,5,18 UTC,FEB,2000,300.0,19.0
2025,2,5,18 UTC,FEB,3000,280.0,30.0
2025,2,5,18 UTC,FEB,4000,265.0,31.0
2025,2,5,18 UTC,FEB,5000,270.0,34.0
2025,2,5,18 UTC,FEB,6000,275.0,23.0
2025,2,6,18 UTC,FEB,SURFACE,260.0,10.0
2025,2,6,18 UTC,FEB,1000,270.0,8.0
2025,2,6,18 UTC,FEB,2000,280.0,11.0
2025,2,6,18 UTC,FEB,3000,280.0,10.0
2025,2,6,18 UTC,FEB,4000,310.0,12.0
2025,2,6,18 UTC,FEB,5000,295.0,11.0
2025,2,6,18 UTC,FEB,6000,300.0,12.0
2025,2,6,18 UTC,FEB,7000,270.0,7.0
2025,2,6,18 UTC,FEB,8000,275.0,6.0
2025,2,7,18 UTC,FEB,SURFACE,260.0,5.0
2025,2,7,18 UTC,FEB,1000,250.0,9.0
2025,2,7,18 UTC,FEB,2000,230.0,12.0
2025,2,7,18 UTC,FEB,3000,230.0,13.0
2025,2,7,18 UTC,FEB,4000,270.0,8.0
2025,2,7,18 UTC,FEB,5000,300.0,6.0
2025,2,7,18 UTC,FEB,6000,200.0,5.0
2025,2,8,18 UTC,FEB,SURFACE,280.0,3.0
2025,2,8,18 UTC,FEB,1000,250.0,10.0
2025,2,8,18 UTC,FEB,2000,230.0,14.0
2025,2,8,18 UTC,FEB,3000,220.0,6.0
2025,2,8,18 UTC,FEB,4000,270.0,5.0
2025,2,8,18 UTC,FEB,5000,305.0,7.0
2025,2,8,18 UTC,FEB,6000,190.0,6.0
2025,2,9,18 UTC,FEB,SURFACE,250.0,4.0
2025,2,9,18 UTC,FEB,1000,260.0,9.0
2025,2,9,18 UTC,FEB,2000,265.0,10.0
2025,2,9,18 UTC,FEB,3000,270.0,11.0
2025,2,9,18 UTC,FEB,4000,270.0,8.0
2025,2,9,18 UTC,FEB,5000,270.0,7.0
2025,2,10,18 UTC,FEB,SURFACE,270.0,3.0
2025,2,10,18 UTC,FEB,1000,275.0,7.0
2025,2,10,18 UTC,FEB,2000,280.0,9.0
2025,2,10,18 UTC,FEB,3000,290.0,11.0
2025,2,10,18 UTC,FEB,4000,230.0,16.0
2025,2,10,18 UTC,FEB,5000,225.0,21.0
2025,2,10,18 UTC,FEB,6000,220.0,19.0
2025,2,11,18 UTC,FEB,SURFACE,240.0,5.0
2025,2,11,18 UTC,FEB,1000,250.0,5.0
2025,2,11,18 UTC,FEB,2000,255.0,5.0
2025,2,11,18 UTC,FEB,3000,265.0,4.0
2025,2,11,18 UTC,FEB,4000,280.0,5.0
2025,2,11,18 UTC,FEB,5000,290.0,5.0
2025,2,11,18 UTC,FEB,6000,290.0,6.0
2025,2,11,18 UTC,FEB,7000,255.0,6.0
2025,2,12,18 UTC,FEB,SURFACE,230.0,4.0
2025,2,12,18 UTC,FEB,1000,240.0,5.0
2025,2,12,18 UTC,FEB,2000,240.0,5.0
2025,2,12,18 UTC,FEB,3000,250.0,4.0
2025,2,12,18 UTC,FEB,4000,220.0,4.0
2025,2,12,18 UTC,FEB,5000,210.0,4.0
2025,2,12,18 UTC,FEB,6000,180.0,2.0
2025,2,12,18 UTC,FEB,7000,130.0,1.0
2025,2,13,18 UTC,FEB,SURFACE,270.0,5.0
2025,2,13,18 UTC,FEB,1000,250.0,5.0
2025,2,13,18 UTC,FEB,2000,260.0,5.0
2025,2,13,18 UTC,FEB,3000,270.0,4.0
2025,2,13,18 UTC,FEB,4000,275.0,5.0
2025,2,13,18 UTC,FEB,5000,290.0,5.0
2025,2,13,18 UTC,FEB,6000,290.0,6.0
2025,2,14,18 UTC,FEB,SURFACE,270.0,5.0
2025,2,14,18 UTC,FEB,1000,250.0,6.0
2025,2,14,18 UTC,FEB,2000,250.0,5.0
2025,2,14,18 UTC,FEB,3000,255.0,5.0
2025,2,14,18 UTC,FEB,4000,255.0,6.0
2025,2,14,18 UTC,FEB,5000,260.0,6.0
2025,2,15,18 UTC,FEB,SURFACE,270.0,5.0
2025,2,15,18 UTC,FEB,1000,250.0,6.0
2025,2,15,18 UTC,FEB,2000,250.0,5.0
2025,2,15,18 UTC,FEB,3000,255.0,5.0
2025,2,15,18 UTC,FEB,4000,255.0,6.0
2025,2,15,18 UTC,FEB,5000,260.0,6.0
2025,2,16,18 UTC,FEB,SURFACE,250.0,3.0
2025,2,16,18 UTC,FEB,1000,240.0,6.0
2025,2,16,18 UTC,FEB,2000,265.0,4.0
2025,2,16,18 UTC,FEB,3000,255.0,4.0
2025,2,16,18 UTC,FEB,4000,265.0,4.0
2025,2,16,18 UTC,FEB,5000,265.0,4.0
2025,2,16,18 UTC,FEB,6000,260.0,5.0
2025,2,16,18 UTC,FEB,7000,270.0,4.0
2025,2,17,18 UTC,FEB,SURFACE,310.0,3.0
2025,2,17,18 UTC,FEB,1000,320.0,5.0
2025,2,17,18 UTC,FEB,2000,330.0,5.0
2025,2,17,18 UTC,FEB,3000,310.0,7.0
2025,2,17,18 UTC,FEB,4000,300.0,8.0
2025,2,17,18 UTC,FEB,5000,280.0,14.0
2025,2,17,18 UTC,FEB,6000,290.0,12.0
2025,2,17,18 UTC,FEB,7000,280.0,12.0
2025,2,18,18 UTC,FEB,SURFACE,200.0,4.0
2025,2,18,18 UTC,FEB,1000,270.0,6.0
2025,2,18,18 UTC,FEB,2000,270.0,5.0
2025,2,18,18 UTC,FEB,3000,285.0,4.0
2025,2,18,18 UTC,FEB,4000,295.0,4.0
2025,2,18,18 UTC,FEB,5000,295.0,4.0
2025,2,18,18 UTC,FEB,6000,290.0,5.0
2025,2,18,18 UTC,FEB,7000,300.0,4.0
2025,2,19,18 UTC,FEB,SURFACE,290.0,2.0
2025,2,19,18 UTC,FEB,1000,300.0,9.0
2025,2,19,18 UTC,FEB,2000,300.0,8.0
2025,2,19,18 UTC,FEB,3000,300.0,10.0
2025,2,19,18 UTC,FEB,4000,310.0,8.0
2025,2,19,18 UTC,FEB,5000,310.0,12.0
2025,2,20,18 UTC,FEB,SURFACE,260.0,4.0
2025,2,20,18 UTC,FEB,1000,235.0,4.0
